annos,at_created,chron_section,Notebooks_Marx,entry_id_clean,about,entry_id_base,E,start_approx,_id,meet,notes,published_in,reading,entry_id,writing,where,social_network,year,day_end,id,pub,not_in_chronicle,interaction_with,visit,labeled,manual_label,ME_Register,at_id,header,category,entry_num,month_start,travel,Register_ref,03_Register_auto,month_end,M,len,header_id,end_approx,book,meeting_of,read,ME_Register_auto,Entities,day_start,write,ME_Cyclopedia_id,text
,2020-12-17T01:44:33.000Z,JANUARY,,65_7.8,"Proudhon_Pierre-Joseph,Lassalle_Ferdinand",65_7,,,ObjectId(63118130b9368b44567eed0e),false,,,,65_7_2822,,,,1865,,2822,false,,Schweitzer_Johann Baptist von,false,true,,,recwtf3bYKfOhkLHT,7. Germany: GGWA.,Writing,,Jan,false,,,,checked,253,7,,,,,,,24,true,65:7,"Acceding to Schweitzer’s request of Jan 23, in order to make up for his letter of Jan 16, M writes an essay on Proudhon (who died on Jan 19) in the form of a letter to the editor (#M593). In M’s mind the criticisms partly apply to Lassalle too [-> :17)."
,2020-12-20T06:28:50.000Z,JANUARY,,65_7.9,Bismarck_Otto von,65_7,,checked,ObjectId(63118130b9368b44567eed0f),false,,,,65_7_2823,,,,1865,,2823,false,,Schweitzer_Johann Baptist von,false,true,,,recna8dMKTzGeA9uV,7. Germany: GGWA.,Letter,,Jan,false,,,,checked,185,7,,,,,,,25,true,65:7,"M writes Schweitzer insisting that he must come out against Bismarck and avoid even the semblance of a flirtation between the workers’ party and “Pissmarck” (as M reports to E, Feb 3). "
,2020-12-17T01:44:33.000Z,JANUARY,,65_7.10,,65_7,,,ObjectId(63118130b9368b44567eed10),false,,,,65_7_2824,,,,1865,,2824,true,,Schweitzer_Johann Baptist von,false,true,,,recMEH62B7HI6EwsF,7. Germany: GGWA.,Publication,,Jan,false,,,,,140,7,,,,,,,27,false,65:7,In the Social-Demokrat Schweitzer pubs the first of a number of articles (going on till Mar 1) which establish his pro-Bismarck orientation.
,2020-12-17T01:44:33.000Z,JANUARY,,65_7.0,,65_7,,,ObjectId(63118130b9368b44567eed11),false,,,,65_7_2814,,,,1865,,2814,false,,Schweitzer_Johann Baptist von,false,true,,,recR1TnQO7xPL10GN,7. Germany: GGWA.,Letter,,Jan,false,,M_593,,checked,150,7,,,,,,,A,true,65:7,"As the Prussian government confiscates the first regular numbers of the new Social-Demokrat, M writes Schweitzer urging him to break with the regime. "
,2020-12-20T06:28:16.000Z,JANUARY,,65_7.7,"Hess_Moses,Liebknecht_Wilhelm",65_7,,,ObjectId(63118130b9368b44567eed12),false,,,,65_7_2821,,,,1865,,2821,false,,"Schily_Victor,Schweitzer_Johann Baptist von",false,false,,,recElphJgWD5mWkmE,7. Germany: GGWA.,Letter,,Jan,false,,,,checked,287,7,,,,,,,CD,false,65:7,"From replies by Schily and Schweitzer to his letters of Jan 14 and 16, M concludes that publ of the Hess articles was not Schweitzer’s fault but due to the “pure and simple asininity” of Liebknecht (who works with Schweitzer on the Social-Demokrat) and the asininity-cum-malice of Hess. "
,2020-12-17T01:44:33.000Z,JANUARY,,65_8.0,"IWMA,GGWA,Lassalle_Ferdinand",65_8,checked,,ObjectId(63118130b9368b44567eed13),false,,,,65_8_2825,,,,1865,,2825,false,,,false,false,,,recT7EWLudB7y7qql,8.     Engels and the GGWA.,Letter,,Jan,false,,,,checked,317,8,,,,,,,25,false,65:8,"In a letter to E reporting on IWMA and GGWA affairs, M suggests that since the Social-Demokrat wants E to contribute, a good subject might be the current question of Prussian military reform, which might permit a critique of both the liberal Progressives and the Lassalleans and their relation to the Prussian regime."
,2020-12-17T01:44:33.000Z,JANUARY,,65_8.3,"Lassalle_Ferdinand,Bismarck_Otto von",65_8,checked,,ObjectId(63118130b9368b44567eed14),false,,,,65_8_2828,,,,1865,,2828,false,,Liebknecht_Wilhelm,false,true,,,recrA8iGnoKJCh9DG,8.     Engels and the GGWA.,Letter,,Jan,false,,,,checked,274,8,,,,,,,27,true,65:8,"Re Liebknecht's info about Lassalle and Bismarck [«- :7), E writes M that this was objectively a betrayal of the German workers’ movement to the Prussian regime regardless of Lassalle’s subjective motivation; he raises the question of making this info about Lassalle public."
,2020-12-20T06:29:19.000Z,JANUARY,,65_8.2,Bismarck_Otto von,65_8,checked,checked,ObjectId(63118130b9368b44567eed15),false,,,,65_8_2827,,,,1865,,2827,false,,,false,false,,,recyMxo84x5ZXv4lD,8.     Engels and the GGWA.,Writing,,Jan,false,,,,,240,8,,,,,,,27,false,65:8,"E revises his 1862 trans of an old Danish song “Herr Tidmann,” directed against the feudal aristocracy (#E349), and sends it to the Social-Demokrat for publ, with a commentary implicitly baiting the pro-Bismarck line of the paper [-+ :17]. "
,2020-12-20T06:29:31.000Z,JANUARY,,65_8.1,,65_8,checked,,ObjectId(63118130b9368b44567eed16),false,,,,65_8_2826,,,,1865,,2826,false,,,false,false,,,recGsfsH0jhdqI5S6,8.     Engels and the GGWA.,Writing,,Jan,false,,,,,95,8,,,,,,,D,false,65:8,"E agrees, and begins work on an essay, which will indeed turn into a pamphlet (#E644) (-* :16J."
,2020-12-17T01:44:33.000Z,JANUARY,,65_9.0,"Hess_Moses,Bonaparte_Louis Napoleon,Tolain_Henri",65_9,,,ObjectId(63118130b9368b44567eed17),false,,,,65_9_2829,,,,1865,,2829,false,,Schily_Victor,false,false,,,recjy5vtyR9fPi9Xf,9.     IWMA: French Section.,Group Meeting,,Jan,false,,,,checked,307,9,,,IWMA,,,,24,false,65:9,"On the basis of the rumors spread by Hess’s article [«- :7] and charges of Bonapartism rife about Tolain and the Paris section, the GC discusses the situation. On M’s proposal it is agreed to hold up sending membership cards to Paris till the truth is investigated and Schily sends further reports [-+ :13J."
,2020-12-17T01:44:33.000Z,JANUARY,,65_10.1,IWMA,65_10,checked,,ObjectId(63118130b9368b44567eed18),false,,,,65_10_2831,,,,1865,,2831,false,,Burns_Lizzie,false,false,,,rec2wLwOdJdlyWKbr,10. Political Affairs.,Letter,,Jan,false,,,,checked,126,10,,,,,,,25,false,65:10,"M, in a letter to E, asks Lizzie Burns to become an individual member of the IWMA, stressing that membership is open to women."
,2020-12-17T01:44:33.000Z,JANUARY,,65_10.0,,65_10,,checked,ObjectId(63118130b9368b44567eed19),false,,,,65_10_2830,,,,1865,,2830,false,,Bakunin_Mikhail,false,true,,,recvqtDEeWJXKvZr1,10. Political Affairs.,Letter,,Jan,false,,,,checked,85,10,,,,,,,A,true,65:10,M writes Bakunin (in Florence) [«- 64:40) for news of what he is doing (source: KMC).
,2020-12-17T01:44:33.000Z,JANUARY,,65_11.0,Meissner_Otto,65_11,,,ObjectId(63118130b9368b44567eed1a),false,,,,65_11_2832,,,,1865,,2832,true,,Strohn_Wilhelm,false,true,,,recJx9Q5349tv55WX,11.    Capital.,"Letter,Publication",,Jan,false,,,,checked,119,11,,,,,,,30,false,65:11,"Strohn informs M that the Hamburg pub’r Meissner says he will be glad to publish the opus, terms to be settled [- :20)."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_12.0,,65_12,,,ObjectId(63118130b9368b44567eed1b),false,,,,65_12_2833,,,,1865,,2833,false,,,false,false,,,recny55tjfRRDQ9ai,12. IWMA: GC Sessions.,Group Meeting,,Feb,false,,,,checked,40,12,,,,,,,,false,65:12,"M attends all four -- Feb 7, 14, 21, 28."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_12.1,,65_12,,,ObjectId(63118130b9368b44567eed1c),false,,,,65_12_2834,,,,1865,,2834,false,,,false,false,,,rec9Fh8xjoQz8Ge5Q,12. IWMA: GC Sessions.,Group Meeting,,Feb,false,,,,checked,96,12,,,,,,,14,false,65:12,M reports on the formation of a Manchester branch and on steps in Switzerland to form a section.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_13.0,IWMA,65_13,,,ObjectId(63118130b9368b44567eed1d),false,,,,65_13_2835,,,,1865,,2835,false,,Schily_Victor,false,false,,,recxBnkvjMQj1Xlmi,13.    IWMA: The French Conflict Begins.,Letter,,Feb,false,,,,checked,125,13,,,,,,,5,false,65:13,Schily (in Paris) sends M another report which leads M to believe that the conflict in the French section is settled [«— :9).
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_13.1,Bonaparte_Louis Napoleon,65_13,,,ObjectId(63118130b9368b44567eed1e),false,,,,65_13_2836,,,,1865,,2836,false,,"Le Lubez_Victor,Tolain_Henri,Lefort_Henri,Fribourg_Ernest Edouard",false,false,,,recN3LgK82dwYmSeE,13.    IWMA: The French Conflict Begins.,Group Meeting,,Feb,false,,,,checked,413,13,,,IWMA,,,,7,false,65:13,GC session hears a letter from Fribourg to Le Lubez saying that Tolain is willing to resign if necessary in view of the GC’s Jan 24 action. But the GC decides not to accept the resignation on the ground that it does not believe the rumors about the Bonapartist links of the Paris section leaders. M then proposes that Lefort be appointed the IWMA’s “literary defense” (press representative and defender) in Paris.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_13.2,"Proudhon_Pierre-Joseph,Tolain_Henri,Fribourg_Ernest Edouard,Lefort_Henri",65_13,,,ObjectId(63118130b9368b44567eed1f),false,,,,65_13_2837,,,,1865,,2837,false,,"Le Lubez_Victor,Schily_Victor",false,false,,,reca72CEjEUa9fbak,13.    IWMA: The French Conflict Begins.,Group Meeting,,Feb,false,,,,checked,284,13,,,IWMA,,,,21,false,65:13,"GC hears there is a sharp conflict in Paris between the Proudhonist tendency led by Tolain and Fribourg and the republican tendency which supports Lefort. It decides to send Le Lubez to Paris to settle the differences, and (on M’s proposal) appoints Schily to cooperate with Le Lubez."
,2020-12-20T06:31:01.000Z,FEBRUARY,,65_13.3,IWMA,65_13,,checked,ObjectId(63118130b9368b44567eed20),false,,,,65_13_2838,,,,1865,,2838,false,,Schily_Victor,false,true,,,recc6NlsISONbaOdQ,13.    IWMA: The French Conflict Begins.,Letter,,Feb,false,,,,checked,167,13,,,,,,,22,true,65:13,"M writes Schily personally about his appointment and makes suggestions on how to smooth over the conflict, above all to make sure the Paris section stays in the IWMA. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_13.4,"Proudhon_Pierre-Joseph,Lefort_Henri",65_13,,,ObjectId(63118130b9368b44567eed21),false,,,,65_13_2839,,,,1865,,2839,false,,,false,false,,,recQ3skkL4KyWDgNF,13.    IWMA: The French Conflict Begins.,Group Meeting,,Feb,false,,,,,214,13,,,,,,,24,false,65:13,"The Paris section (Proudhonist-dominated) votes to protest the GC’s appointment of Lefort on the ground that only workers should hold leading positions; this resolution, signed by 32 members, is directed to the GC."
,2020-12-20T06:31:17.000Z,FEBRUARY,,65_13.5,"Le Lubez_Victor,IWMA",65_13,,,ObjectId(63118130b9368b44567eed22),false,,,,65_13_2840,,,,1865,,2840,false,,Schily_Victor,false,false,,,recLZjYQLTXrxoM0P,13.    IWMA: The French Conflict Begins.,Letter,,Feb,false,,,,checked,115,13,,,,,,,25,false,65:13,"(rec’d 28): Schily informs M about Paris’s opposition to the GC appointment of Lefort, also Le Lubez’s opposition. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_13.6,,65_13,,,ObjectId(63118130b9368b44567eed23),false,,,,65_13_2841,,,,1865,,2841,false,,"Tolain_Henri,Fribourg_Ernest Edouard",false,false,,,rec4WDb1mWqzeGphF,13.    IWMA: The French Conflict Begins.,Group Meeting,,Feb,false,,,,checked,194,13,,,IWMA,,,,28,false,65:13,"GC session, with Tolain and Fribourg present representing the resolution of the 32, hears a long discussion on their report (M participating), and finally refers further inquiry to the Sub-Comm."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.0,"Hess_Moses,IWMA,Bonaparte_Louis Napoleon",65_14,,,ObjectId(63118130b9368b44567eed24),false,,,,65_14_2842,,,,1865,,2842,true,,Schweitzer_Johann Baptist von,false,true,,,rec6uRL06uokbH7xD,14.    Tension with Schweitzer and the GGWA.,Publication,,Feb,false,,ME_182,,,147,14,,,,,,,1,false,65:14,Schweitzer’s SociaJ-Demo-krat pubs another article by Hess retailing current slanderous rumors about the French IWMA’s ties with Bonaparte [+- :7J.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.1,,65_14,,,ObjectId(63118130b9368b44567eed25),false,,,,65_14_2843,,,,1865,,2843,false,,Liebknecht_Wilhelm,false,true,,,rec5JXKdUxmZvq9Ju,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,146,14,,,,,,,2,true,65:14,M writes a “furious letter” to Liebknecht [cf <— :7] with a “very last warning” of a break with the Social-Demokrat if its policy does not change.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.2,"Bismarck_Otto von,Schweitzer_Johann Baptist von",65_14,checked,,ObjectId(63118130b9368b44567eed26),false,,,,65_14_2844,,,,1865,,2844,false,,,false,true,,,recmhgIUTkdM8sT2Y,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,184,14,,,,,,,3,true,65:14,"M writes E consulting on next steps, with the aim of making a “declaration of war” against the “knaves or fools” who look to a working-class alliance with Bismarck (i.e., Schweitzer). "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.3,,65_14,,,ObjectId(63118130b9368b44567eed27),false,,,,65_14_2845,,,,1865,,2845,false,,Schweitzer_Johann Baptist von,false,true,,,recN8eIo6FugbNGqN,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,126,14,,,,,,,4,true,65:14,Schweitzer writes M asking him to keep in mind “how difficult our position is” in Germany; the main thing is to “grow strong.”
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.4,,65_14,checked,,ObjectId(63118130b9368b44567eed28),false,,,,65_14_2846,,,,1865,,2846,true,,Schweitzer_Johann Baptist von,false,true,,,recuh0DMh05Un3f59,14.    Tension with Schweitzer and the GGWA.,Publication,,Feb,false,,,,checked,139,14,,,,,,,5,false,65:14,"Schweitzer pubs the second article in his series on the Bismarck ministry, clearly showing his “flirtation with Bismarck” (E to M, Feb 7). "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.5,"Schweitzer_Johann Baptist von,Hess_Moses",65_14,checked,,ObjectId(63118130b9368b44567eed29),false,,,,65_14_2847,,,,1865,,2847,false,,,false,false,,,recrU3JEFm25GSVHL,14.    Tension with Schweitzer and the GGWA.,"Writing,Letter",,Feb,false,,,,checked,123,14,,,,,,,6,false,65:14,M sends E a draft statement to be sent to Schweitzer attacking the Hess articles and laying the basis for a possible break.
,2020-12-20T06:31:42.000Z,FEBRUARY,,65_14.6,,65_14,,checked,ObjectId(63118130b9368b44567eed2a),false,,,,65_14_2848,,,,1865,,2848,false,,Schweitzer_Johann Baptist von,false,false,,,recVLbsLOncRZy8pd,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,52,14,,,,,,,8,false,65:14,M sends this joint statement to Schweitzer (#ME182).
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.7,"Hess_Moses,Bonaparte_Louis Napoleon,Bismarck_Otto von",65_14,,,ObjectId(63118130b9368b44567eed2b),false,,,,65_14_2849,,,,1865,,2849,false,,Schweitzer_Johann Baptist von,false,true,,,reclnqPeiGYQDs1SB,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,272,14,,,,,,,11,true,65:14,"Schweitzer writes M to mollify him with retractions in the paper: Hess is to retract, and the editor is to state that his own investigation shows the Hess charges are untrue; however, Schweitzer’s letter ignores the M-E statement's thrusts at Bonapartist pro-Bismarckism. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_14.8,Hess_Moses,65_14,,,ObjectId(63118130b9368b44567eed2c),false,,,,65_14_2850,,,,1865,,2850,true,,,false,true,,,recQPn6w0GKSAEXTm,14.    Tension with Schweitzer and the GGWA.,Publication,,Feb,false,,,,checked,43,14,,,,,,,12,true,65:14,The Social-Demokrat pubs Hess’s retraction.
,2021-02-10T03:03:34.000Z,FEBRUARY,,65_14.9,GGWA,65_14,,,ObjectId(63118130b9368b44567eed2d),,,,,65_14_6537,,,,1865,,6537,,,Liebknecht_Wilhelm,,,,,rec7KICLNvaRq01sb,14.    Tension with Schweitzer and the GGWA.,Letter,,Feb,,,,,checked,141,14,,,,,,,12,,65:14,"—Liebknecht writes M on the situation in the GGWA, and advises that M’s break should be pitched on political grounds under the circumstances."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.0,"Bismarck_Otto von,Lassalle_Ferdinand",65_15,checked,,ObjectId(63118130b9368b44567eed2e),false,,,,65_15_2851,,,,1865,,2851,false,,Schweitzer_Johann Baptist von,false,true,,,recVdJuHZOhRhH8we,15.    Break with Schweitzer and the GGWA.,Letter,,Feb,false,,"ME_166,ME_182",,checked,451,15,,,,,,,13,true,65:15,"M decides not to press for publ of the statement (#ME182) because of the retraction and because a break should be motivated by the Social-Demokrats pro-Bismarckism. To E, M advises they should write no more for the paper. To Schweitzer, M writes a longish letter summarizing their political relations and criticizing the Lassallean policy on Bismarck, the Lassalle personal cult, anti-trade-unionism, the democratic struggle against Prussianism, etc. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.1,Bismarck_Otto von,65_15,,,ObjectId(63118130b9368b44567eed2f),false,,,,65_15_2852,,,,1865,,2852,true,,Schweitzer_Johann Baptist von,false,true,,,recyVVfSBN4UjSiDB,15.    Break with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,233,15,,,,,,,15,false,65:15,"Replying to M’s letter of Feb 13, Schweitzer says he is willing to learn from M on “theoretical questions” but not on “practical questions of current tactics,” i.e., M cannot judge his policy of alliance with Bismarckian Prussianism."
,2021-03-20T01:21:34.000Z,FEBRUARY,,65_15.8,,65_15,,,ObjectId(63118130b9368b44567eed30),,,,,65_15_7604,,,,1865,,7604,,,,,,,,rece1Vr3ZXiETenu0,15.    Break with Schweitzer and the GGWA.,,,Feb,,,,,,135,15,,,,,,,15,,65:15,The same day Schweitzer pubs another article in his pro-Bismarck series implicitly arguing for a favorable attitude toward the regime. 
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.2,Bismarck_Otto von,65_15,,,ObjectId(63118130b9368b44567eed31),false,,,,65_15_2853,,,,1865,,2853,false,,Schweitzer_Johann Baptist von,false,true,,,recT0sG6TeOTNgnNg,15.    Break with Schweitzer and the GGWA.,Publication,,Feb,false,,,,,172,15,,,,,,,17,true,65:15,"In still another article Schweitzer extols the regime for its program to solve the “workers’ question,” and urges Bismarck to go forward “if necessary with blood and iron.”"
,2021-02-10T03:05:39.000Z,FEBRUARY,,65_15.7,,65_15,,,ObjectId(63118130b9368b44567eed32),,,,,65_15_6538,,,,1865,,6538,,,"Liebknecht_Wilhelm,Schweitzer_Johann Baptist von",,,,,rech5inzC7us0sNz3,15.    Break with Schweitzer and the GGWA.,Letter,,Feb,,,,,checked,107,15,,,,,,,17,,65:15,"—Liebknecht gives Schweitzer a warning against these Social-Demokrat articles, and writes M to this effect."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.3,"Bismarck_Otto von,Lassalle_Ferdinand,Schweitzer_Johann Baptist von",65_15,checked,,ObjectId(63118130b9368b44567eed33),false,,,,65_15_2854,,,,1865,,2854,false,,"Schweitzer_Johann Baptist von,Liebknecht_Wilhelm",false,false,,,rec1tJf9OADca5YZP,15.    Break with Schweitzer and the GGWA.,"Letter,Writing",,Feb,false,,,,checked,437,15,,,,,,,18,false,65:15,"M is in receipt of Schweitzer’s letter of Feb 15, his pro-Bismarck articles in the paper of Feb 15 and 17, and Liebknecht’s letter of Feb 17—all adding up to a breaking point. M drafts a statement breaking off further relations with the SociaJ-Demokrat, and characterizing Lassalleanism as “royal Prussian government-socialism.” He sends the draft to E, saying that Schweitzer is “hopeless—prob in a secret understanding with Bismarck.” "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.4,Schweitzer_Johann Baptist von,65_15,checked,,ObjectId(63118130b9368b44567eed34),false,,,,65_15_2855,,,,1865,,2855,false,,,false,false,,,recRivXTGJCKfcwzz,15.    Break with Schweitzer and the GGWA.,Letter,,Feb,false,,,,checked,45,15,,,,,,,22,false,65:15,E sends the statement back with his approval.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.5,"Lassalle_Ferdinand,Schweitzer_Johann Baptist von,IWMA",65_15,,,ObjectId(63118130b9368b44567eed35),false,,,,65_15_2856,,,,1865,,2856,false,,"Schweitzer_Johann Baptist von,Liebknecht_Wilhelm,Siebel_Carl,Kugelmann_Ludwig",false,false,,,recOAxrZ69OVciv0w,15.    Break with Schweitzer and the GGWA.,Publication,,Feb,false,,,,checked,293,15,,,,,,,23,false,65:15,"M sends the statement (#ME166) to Schweitzer, via Liebknecht, for publ in the paper. M sends two copies to Siebel, for publ in the German press. —In a letter to Kugelmann, M gives an extensive summary presentation of his views on Lassalleanism, Schweitzer’s course, and the value of the IWMA. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_15.6,Schweitzer_Johann Baptist von,65_15,,,ObjectId(63118130b9368b44567eed36),false,,,,65_15_2857,,,,1865,,2857,false,,,false,false,,,recDbNeSdKwPtCAUg,15.    Break with Schweitzer and the GGWA.,Group Meeting,,Feb,false,,,,checked,74,15,,,IWMA,,,,28,false,65:15,At the GC session M announces his break with Schweitzer’s Social-Demokrat.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_16.0,,65_16,checked,,ObjectId(63118130b9368b44567eed37),false,,,,65_16_2858,,,,1865,,2858,true,,,false,true,,,recmePD1Xh6HsPLj9,16.    Engels’ Pamphlet.,Writing,,Feb,false,,,,checked,227,16,,,,,,,9,false,65:16,"E finishes the draft of a pamphlet on The Prussian military question and the German workers’ party (#E644), which he had begun [«— :8] as an article for the Social-Demokrat but now plans to publish separately; he sends it to M."
,2020-12-20T06:32:22.000Z,FEBRUARY,,65_16.1,,65_16,checked,,ObjectId(63118130b9368b44567eed38),false,,,,65_16_2859,,,,1865,,2859,false,,,false,false,,,rechzSOFkLbu1RXzx,16.    Engels’ Pamphlet.,Letter,,Feb,false,,,,checked,60,16,,,,,,,"10, 11",false,65:16,M sends E a number of suggestions and emendations on the ms.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_16.2,,65_16,checked,,ObjectId(63118130b9368b44567eed39),false,,,,65_16_2860,,,,1865,13,2860,false,,,false,false,,,recEzPOy0lsIixctW,16.    Engels’ Pamphlet.,Writing,,Feb,false,,,Feb,,29,16,,,,,,,12,false,65:16,E revises his ms accordingly.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_16.3,,65_16,checked,,ObjectId(63118130b9368b44567eed3a),false,,,,65_16_2861,,,,1865,,2861,false,,,false,true,,,rec1GtexzbuxkPbj3,16.    Engels’ Pamphlet.,Letter,,Feb,false,,,,,132,16,,,,,,,27,true,65:16,E writes an announcement (#E21) for the forthcoming pamphlet and sends it to friends in Germany for publ in the press (pubd in Mar).
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_17.0,Proudhon_Pierre-Joseph,65_17,,,ObjectId(63118130b9368b44567eed3b),false,,,,65_17_2862,,,,1865,-5,2862,false,,,false,false,,,recSyuGJ2qan7aYfu,17.    W&P.,Publication,,Feb,false,,M_593,,checked,76,17,,,,,,,1,false,65:17,M’s essay-letter on Proudhon (#M593) [«- :7] is pubd in the Social-Demokrat.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_17.1,,65_17,checked,,ObjectId(63118130b9368b44567eed3c),false,,,,65_17_2863,,,,1865,,2863,false,,,false,false,,,rec2QJVheN3Epp0Bk,17.    W&P.,Publication,,Feb,false,,,,,71,17,,,,,,,5,false,65:17,E’s trans of “Herr Tidmann” (#E349) [«- :8] is pubd in Social-Demokrat.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_18.0,Lassalle_Ferdinand,65_18,,checked,ObjectId(63118130b9368b44567eed3d),false,,,,65_18_2864,,,,1865,,2864,false,,,false,false,,,recaI1sK2nBLSUA42,18. Eccarius Incident.,Group Meeting,,Feb,false,,,,checked,145,18,,,GWEA,,,,7,false,65:18,M gives a talk at the 25th anniversary celebration of the London GWEA; he criticizes the Lassallean view on state aid to producers’ cooperatives.
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_18.1,,65_18,,,ObjectId(63118130b9368b44567eed3e),false,,,,65_18_2865,,,,1865,,2865,true,,Eccarius_Georg Johann,false,true,,,receoPV4e9InvHH4f,18. Eccarius Incident.,Publication,,Feb,false,,,,checked,109,18,,,,,,,15,false,65:18,"The Social-Demokrat pubs a report on the meeting, written by Eccarius, in which M’s view is badly distorted. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_18.2,,65_18,checked,,ObjectId(63118130b9368b44567eed3f),false,,,,65_18_2866,,,,1865,-25,2866,false,,"Eccarius_Georg Johann,Liebknecht_Wilhelm",false,true,,,recFHNhVyDlh8DiBp,18. Eccarius Incident.,Letter,,Feb,false,,,,checked,236,18,,,,,,,22,true,65:18,"Eccarius, questioned, admits that Schweitzer had not altered his report; the distortion was his own. M writes Liebknecht about this, and in a letter to E, relates his astonishment over Eccarius's “blunder,” which he ascribes to illness."
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_19.0,IWMA,65_19,,,ObjectId(63118130b9368b44567eed40),false,,,,65_19_2867,,,,1865,,2867,false,,Bakunin_Mikhail,false,true,,,recVn66WmrCdGVMsZ,19.    Political Affairs.,Letter,,Feb,false,,,,checked,95,19,,,,,,,7,true,65:19,Bakunin (in Italy) writes M («- :10] a letter excusing his silence and inactivity for the IWMA.
,2020-12-20T06:33:18.000Z,FEBRUARY,,65_19.1,,65_19,,checked,ObjectId(63118130b9368b44567eed41),false,,,,65_19_2868,,,,1865,10,2868,false,,,false,false,,,recfEGCpMGPhVXAew,19.    Political Affairs.,Group Meeting,,Feb,false,,,Feb,checked,207,19,,,IWMA,,,,9,false,65:19,"M takes part in a comm to organize on Mar 1 a meeting celebrating the Polish uprising of 1863 (Feb D, on behalf of the GC, he will oppose efforts by liberals to postpone the meeting as inopportune) [-» ;25)."
,2020-12-20T06:33:34.000Z,FEBRUARY,,65_19.3,Bee-Hive,65_19,checked,checked,ObjectId(63118130b9368b44567eed42),false,,,,65_19_2870,,,,1865,,2870,false,,,false,false,,,recUQJjZD7139GMDM,19.    Political Affairs.,Letter,,Feb,false,,,,checked,101,19,,,,,,,20,false,65:19,"M is proposed as editor of the reorganized Bee-Hive, and (Feb 25) he so informs E. (M will decline.) "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_19.4,,65_19,,,ObjectId(63118130b9368b44567eed43),false,,,,65_19_2871,,,,1865,,2871,false,,,false,false,,,recRRHbuWqRu04o1Q,19.    Political Affairs.,,,Feb,false,,,,checked,99,19,,,"Reform League,IWMA",,,,23,false,65:19,"The Reform League [«- :2] is founded, with M’s enthusiastic support behind the scenes in the IWMA. "
,2020-12-17T01:44:33.000Z,FEBRUARY,,65_19.5,"IWMA,Reform League",65_19,checked,,ObjectId(63118130b9368b44567eed44),true,,,,65_19_2872,,,,1865,,2872,false,,Jones_Ernest Charles,false,true,,,recQgSAr45lCgez57,19.    Political Affairs.,"Letter,In-Person Meeting",,Feb,false,,,,checked,214,19,,,,,,,25,false,65:19,"M boasts to E that the IWMA effectively controls the new Reform League through the trade-unionists in its leadership. (In this period M meets with, and corresponds with, E. Jones on the League’s work and policies.)"
,2020-12-20T06:33:46.000Z,FEBRUARY,,65_19.2,,65_19,,,ObjectId(63118130b9368b44567eed45),false,,,,65_19_2869,,,checked,1865,,2869,false,,"Lafargue_Paul,Tolain_Henri",true,true,,,recpsE35Fg6Ze5B1c,19.    Political Affairs.,In-Person Meeting,,Feb,false,,,,checked,99,19,,,,,,Lafargue_Paul,M,false,65:19,"M makes the acquaintance of Paul Lafargue, who visits him with a recommendatory letter from Tolain."
