entry_id,year,id,ME_Cyclopedia_id,chron_section,header,header_id,start_approx,month_start,day_start,end_approx,month_end,day_end,text,len,M,E,category,interaction_with,meeting_of,about,read,published_in,where,annos,book,Register_ref,reading,writing,social_network,write,pub,visit,meet,travel,labeled,manual_label,not_in_chronicle,notes,ME_Register,Notebooks_Marx,ME_Register_auto,Entities,03_Register_auto
67_15_3166,1867,3166,67:15,MAY,15. Marx in Manchester.,15,checked,May,21,checked,Jun,2,"M goes to Manchester to visit E (accompanied by Hermann Meyer, a friend of Weydemeyer who has come from St. Louis to London to see M&E). In Manchester, M works on proofreading and correcting Capital; discusses with E the problem of getting an English trans, and Kugelmann’s proposal (see <— :14) for a revision of the exposition on the form of value.",350,checked,checked,"Travel,Writing","Meyer_Hermann,Weydemeyer_Joseph,Kugelmann_Ludwig",,,,,,,Capital,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,M_129
67_16_3167,1867,3167,67:16,MAY,16. IWMA.,16,,May,,,,,"GC sessions: M is absent from all (May 7,14, 21, 28).",53,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_16_3168,1867,3168,67:16,MAY,16. IWMA.,16,,May,CD,,,,"A Brussels IWMA member, A. Vandenhouten, writes M on the causes of miners’ unrest in the Charleroi coalfields.",110,checked,,,Vandenhouten_Alphonse,,IWMA,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_17_3169,1867,3169,67:17,JUNE,17.   Capital.,17,,June,3,,,,"M sends E five printer’s sheets of galleys to look over, and asks his advice on how to write the Supplement giving a popular explanation of the form of value [<- :14). (This Supplement will be printed as an appendix to the first edn; it will be integrated into subseq edns.) ",275,checked,checked,"Letter,Publication",,,,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,M_129
67_17_3170,1867,3170,67:17,JUNE,17.   Capital.,17,,June,10,,,,M sends the printer back his corrections of the 14th set of Capital galleys.,76,checked,,Publication,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_17_3171,1867,3171,67:17,JUNE,17.   Capital.,17,,June,16,,,,"E makes his suggestions for the Supplement, and writes his opinion on the first galleys of Capital he has looked through. ",122,,checked,Publication,,,,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_17_3172,1867,3172,67:17,JUNE,17.   Capital.,17,,June,17,,,-22,"M drafts the Supplement on value. (On June 27, M sends E a detailed outline of the Supplement.) ",96,checked,checked,Writing,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_17_3173,1867,3173,67:17,JUNE,17.   Capital.,17,,June,22,,,,"M writes E that “your satisfaction [with Capital) is more important to me than anything the rest of the world may say of it. At any rate I hope the bourgeoisie will remember my carbuncles as long as they live.” M explains he has written the Supplement on value in such a way as “to be dialectical in this respect too,” so that the “ ‘nondialectical’ reader” can understand the basic theory. He points to the passage where he explicitly refers to Hegel's law of the transformation of quantity into quality “as holding good alike in history [i.e., society] and natural science.”",576,checked,checked,Writing,,,Hegel_Georg Wilhelm Friedrich,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_17_3174,1867,3174,67:17,JUNE,17.   Capital.,17,,June,24,,,,"E recommends Samuel Moore as English translator of Vol. 1, and promises to supervise the trans. ",96,checked,checked,Letter,Moore_Samuel,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_17_3175,1867,3175,67:17,JUNE,17.   Capital.,17,,June,27,,,,M asks Meissner to speed up the printing.,41,checked,,Letter,Meissner_Otto,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_17_3176,1867,3176,67:17,JUNE,17.   Capital.,17,,June,D,,,,M gets the 20th set of galley proofs from Meissner.,51,checked,,"Letter,Publication",Meissner_Otto,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_18_3177,1867,3177,67:18,JUNE,18.    Irish Question: Fenians.,18,,June,27,,,,"Having read the English commissioners’ report on the treatment of political prisoners, esp Fenians, M sends the book on to E, and writes that “the report on the [treatment of the) Fenians sickens me....” He notes pride-fully that Mrs O’Donovan Rossa has written a “very flattering letter” to the IWMA.",301,checked,checked,"Letter,Reading/Study",,,,,,,,,,checked,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_19_3178,1867,3178,67:19,JUNE,19. IWMA.,19,,June,,,,,"GC sessions: M is absent from all (June 4,18, 25). ",51,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_19_3179,1867,3179,67:19,JUNE,19. IWMA.,19,,June,4,,,,At GC: M is elected to the commission on drafting the call for the next congress (but he will not function on it; cf-> :22).,124,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_20_3180,1867,3180,67:20,JUNE,20. Personal.,20,checked,June,30,,,,"M receives £100 from E, shortly before E goes off to the Continent [-* :26].",76,checked,checked,"Financial,Receives Money",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_21_3182,1867,3182,67:21,JUNE,21. Engels.,21,,June,28,,,,"As chairman of the Schiller Institute in Manchester, E signs a circular to subscribers to the building fund (#E143).",116,,checked,Group Meeting,,Schiller Institute,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_21_3181,1867,3181,67:21,JUNE,21. Engels.,21,,June,AB,,,,"E, who is following the latest developments in chemistry, reads Hofmann. ",73,,checked,Reading/Study,,,,Hofmann,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3183,1867,3183,67:22,JULY,22. IWMA.,22,,July,,,,,"GC sessions: M attends July 9,16, 23, 30; absent July 2. His attendance on July 9 is his first since Mar 12. ",109,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3184,1867,3184,67:22,JULY,22. IWMA.,22,,July,9,,,,"At GC: M proposes the first point for the agenda of the Lausanne Congress, formulated “On the practical means” to enable the IWMA to be “a common center of action for the working classes, female and male,” in the struggle for emancipation. —At this session, Eccarius is elected gen secy.",287,checked,,Group Meeting,Eccarius_Georg Johann,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3186,1867,3186,67:22,JULY,22. IWMA.,22,,July,16,,,,"At GC: M is elected to the GC delegation to the London Trades Council. (He will not attend, being occupied with finishing the preface to Capital.)",146,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3188,1867,3188,67:22,JULY,22. IWMA.,22,,July,23,,,,At GC: M speaks about a Parliamentary Blue Book whose statistical data refute the recent outcry in the press about the pernicious effect of the TUs in driving the iron trade out of the country. (The Minutes with an account of his talk are pubd in the press on July 27.),269,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3187,1867,3187,67:22,JULY,22. IWMA.,22,checked,July,23,,,,"M receives a letter (July 10) from F. A. Sorge about his founding an IWMA branch in Hoboken, N.J. Sorge, who writes on behalf of the German Communist Club of NY, asks for the Inaugural Address and Rules, etc. ",209,checked,,Letter,Sorge_Friedrich,,IWMA,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_22_6545,1867,6545,67:22,JULY,22. IWMA.,22,,July,23,,,,M moves to enjoin the French from publishing an agenda for the Lausanne Congress other than the GC’s.,101,checked,,Group Meeting,,IWMA,,,,,,,,,,,,,,,,,,,,,,,,
67_22_3189,1867,3189,67:22,JULY,22. IWMA.,22,,July,30,,,,At GC: M announces that the peace program for the Lausanne Congress will be taken up Aug 6. (It will actually be Aug 13.),121,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_22_3185,1867,3185,67:22,JULY,22. IWMA.,22,,July,M,,,,"Although on July 9 the GC had adopted an English-language call to the Lausanne Congress and commissioned Lafargue to do the French version, M helps Lafargue write a draft which is considerably different. It is pubd as a flysheet in London, also July 30 in France, in Aug elsewhere. ",282,checked,,"Writing,Publication",Lafargue_Paul,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_23_3190,1867,3190,67:23,JULY,23. Capital.,23,checked,July,10,,,,M sends the Supplement on value (to be included in Vol. 1 as an appendix [<- :17]) to the printer.,98,checked,,Publication,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_129
67_23_3191,1867,3191,67:23,JULY,23. Capital.,23,,July,25,,,,"M finishes the preface to Vol. 1, and sends it to pub’r Meissner.",65,checked,,Writing,Meissner_Otto,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_24_3192,1867,3192,67:24,JULY,24. Political Affairs.,24,,July,,,,,"M receives a letter from Köttgen, whose son has visited him.",60,checked,,"Letter,In-Person Meeting",Köttgen_Gustav Adolph,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
67_24_3193,1867,3193,67:24,JULY,24. Political Affairs.,24,,July,D,,,,"Contretemps with Freiligrath: a new book, Zwölf Streiter der Revolution by G. Struve and G. Rasch, contains Rasch’s biographical sketch of Freiligrath with attacks on M&E and W. Wolff, attacks which Freiligrath apparently tolerates. M writes Freiligrath (July 20) for an explanation, but he replies evasively.",309,checked,,"Letter,Reading/Study",Freiligrath_Ferdinand,,"Wolff_Wilhelm,Engels_Friedrich","Struve_Gustav,Rasch_Gustav",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_25_3194,1867,3194,67:25,JULY,25. Personal.,25,,July,D,,Aug,M,M is in new financial distress due to the expense of his three daughters’ trip to the Lafargue family in Bordeaux; E sends £15.,127,checked,,"Financial,Receives Money","Lafargue_Paul,Engels_Friedrich",,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_26_3195,1867,3195,67:26,JULY,26. Engels on Tour.,26,,July,5,,Aug,A,"E takes a trip through Sweden, Denmark, and Germany, keeping a travel diary of brief impressions; in Hanover he visits Kugelmann.",129,,checked,Travel,Kugelmann_Ludwig,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,,,,,
67_27_3196,1867,3196,67:27,AUGUST,27.   Capital: Vol. 1 Is Finished.,27,,Aug,14,,,,M receives from the printer the 48th (penultimate) set of galley proofs.,72,checked,,Publication,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,"M_129,M_133"
67_27_3197,1867,3197,67:27,AUGUST,27.   Capital: Vol. 1 Is Finished.,27,,Aug,15,,,-16,"M finishes his correction of the last (49th) set of galley proofs at 2 a.m., and writes a letter to E thanking him for his devoted help which alone made the task possible—”1 embrace you, full of thanks!” ",204,checked,checked,Letter,,,,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_27_3198,1867,3198,67:27,AUGUST,27.   Capital: Vol. 1 Is Finished.,27,,Aug,24,,,,M writes E that he is working on Vol. 2; he takes up the question of the circulation of capital.,96,checked,checked,"Writing,Letter",,,,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_27_3199,1867,3199,67:27,AUGUST,27.   Capital: Vol. 1 Is Finished.,27,,Aug,26,,Aug,27,"E sends, as requested, data on the economics of replacement funds for the amortization of machinery. ",101,checked,checked,"Reading/Study,Letter",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_27_3200,1867,3200,67:27,AUGUST,27.   Capital: Vol. 1 Is Finished.,27,,Aug,27,,,,M sends an excerpt from the preface to Vol. 1 to S. Meyer (in NYC) for publ in the American press.,98,checked,,"Letter,Writing",Meyer_Sigfrid,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_28_3201,1867,3201,67:28,AUGUST,28. IWMA.,28,,Aug,,,,,"GC sessions: M attends Aug 13, 27; absent Aug 6, 20, 29. ",57,checked,,Group Meeting,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_28_3202,1867,3202,67:28,AUGUST,28. IWMA.,28,,Aug,6,,,,At GC: M (absent) is nominated as a GC delegate to the Lausanne Congress.,73,checked,,Group Meeting,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_28_3203,1867,3203,67:28,AUGUST,28. IWMA.,28,,Aug,13,,,,At GC: M declines the nomination as congress delegate.,54,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_28_6546,1867,6546,67:28,AUGUST,28. IWMA.,28,,Aug,13,,,,"M opposes official IWMA representation at the congress called in Geneva by the liberal League of Peace and Freedom, since the international union of the working classes is “in itself a peace congress”; but he favors IWMA people attending “in their individual capacity.” This position is adopted unanim. (The Minutes with M’s talk are pubd Aug 17.)",347,checked,,Group Meeting,,IWMA,,,,,,,,,,,,,,,,,,,,,,,,
67_28_3204,1867,3204,67:28,AUGUST,28. IWMA.,28,,Aug,27,,,,"At GC: In a general discussion on the first point of the Lausanne Congress agenda [<— :22], M says he is against turning the IWMA into a “debating club” but is for “discussing great questions” (so say the Minutes).",214,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_28_3205,1867,3205,67:28,AUGUST,28. IWMA.,28,,Aug,D,,,,"M goes over the GC’s report to the Lausanne Congress, and signs it (source: KMC).",81,checked,,Reading/Study,,,IWMA,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_29_3206,1867,3206,67:29,AUGUST,29.    Political Affairs.,29,,Aug,27,,,,"M writes Vermorel, editor of Courrier Francois, a private letter criticizing his publ of “Russian lies” about the Greek-Turkish conflict on Crete and his treatment of Pres. Johnson’s role. (M will tell E, Sep 4, that in consequence the paper changed its policy.)",262,checked,,Letter,Vermorel_Auguste Jean Marie,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_29_3207,1867,3207,67:29,AUGUST,29.    Political Affairs.,29,checked,Aug,29,,,,"In response to Borkheim’s request of Aug 27, M sends him suggestions for his speech against Russian policy at the Geneva Peace Congress h* :37).",144,checked,,Letter,Borkheim_Sigismund Ludwig,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_30_3208,1867,3208,67:30,AUGUST,30. Engels' Tour.,30,,Aug,A,,,,E returns to Manchester [«- :26].,33,,checked,Travel,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_31_3209,1867,3209,67:31,SEPTEMBER,31.  Capital:  Publication.,31,,Sep,4,,Sep,7,"Even before publ, M&E’s publicity work gets excerpts pubd in some periodicals (Zukunft, Stuttgart Beobachter, Bee-Hive). ",121,checked,checked,Publication,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_129
67_31_3210,1867,3210,67:31,SEPTEMBER,31.  Capital:  Publication.,31,,Sep,11,,,-12,M&E exchange letters on how to get notices of Capital into the bourgeois press by pretending to attack the book.,112,checked,checked,Letter,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_31_3211,1867,3211,67:31,SEPTEMBER,31.  Capital:  Publication.,31,,Sep,14,,,,"Publ day: Vol. 1 comes off the press in Hamburg, in an edn of 1000 copies.",74,checked,,Publication,,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_31_3212,1867,3212,67:31,SEPTEMBER,31.  Capital:  Publication.,31,,Sep,CD,,,,"M sends copies to friends: Beesly, Fox, Kaub, Kugelmann, Schily, the London GWEA, also to Freiligrath (but without inscription) and to Bakunin [—> :37] (see also-* :34).",169,checked,,"Letter,Publication","Beesly_Edward Spencer,Fox_Peter,Kaub_Karl,Schily_Victor,GWEA,Freiligrath_Ferdinand,Bakunin_Mikhail,Kugelmann_Ludwig",,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3213,1867,3213,67:32,SEPTEMBER,32. IWMA.,32,,Sep,,,,,"GC sessions (following the congress): M attends Sep 17, 24. ",60,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3214,1867,3214,67:32,SEPTEMBER,32. IWMA.,32,,Sep,2,,,-8,The second congress of the IWMA takes place in Lausanne; M does not attend. At the ninth session (Sep 6) M is reelected to the GC.,130,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3215,1867,3215,67:32,SEPTEMBER,32. IWMA.,32,,Sep,7,,,-12,"Lessner and Eccarius send M reports on the congress from Lausanne, and following it, on the Peace Congress in Geneva. ",118,checked,,Letter,"Lessner_Frederick,Eccarius_Georg Johann",,IWMA,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3216,1867,3216,67:32,SEPTEMBER,32. IWMA.,32,,Sep,11,,,,"In a letter to E, M sums up the progress made by the IWMA with great satisfaction, and concludes that “in the next revolution, which is perhaps nearer than it seems to be, we will have this powerful engine in our hands.” ",221,checked,checked,Letter,,,IWMA,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3217,1867,3217,67:32,SEPTEMBER,32. IWMA.,32,,Sep,17,,,,At GC: M attends; no participation recorded.,44,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_32_3218,1867,3218,67:32,SEPTEMBER,32. IWMA.,32,,Sep,24,,,,"At GC: M is reappointed corr secy for Germany. Odger is not reelected pres; instead the post is abolished—on M’s proposal (M to E, Oct 4) though the Minutes ascribe the motion to Hales.",185,checked,,Group Meeting,Odger_George,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,Hales_John,
67_32_6547,1867,6547,67:32,SEPTEMBER,32. IWMA.,32,,Sep,24,,,,"Since Fox announces he is going to attack Eccarius for his congress reports in the Times, M counterattacks by referring to Fox’s secret letter to J. P. Becker about moving the GC out of London.",193,checked,,Group Meeting,"Fox_Peter,Eccarius_Georg Johann,Becker_Johann Philipp",IWMA,IWMA,,,,,,,,,,,,,,,,,,,,,,,
67_33_3219,1867,3219,67:33,SEPTEMBER,33. Political Affairs.,33,checked,Sep,4,,,,"M sends a note to the Courrier Frangais citing data on mass poverty in Prussia given by the director of the Central Statistical Archives of Prussia, Otto Hübner (#M498.5); the piece is pubd Sep 6 with some garbling.",215,checked,,Publication,,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_498.5
67_33_3220,1867,3220,67:33,SEPTEMBER,33. Political Affairs.,33,,Sep,D,,,,"When M learns Sep c.20 that Liebknecht has been elected to the North German Reichstag from a Saxon district (in the Aug 31 election), he sends suggestions for Liebknecht’s maiden parliamentary speech (which is given Sep 30, attacking the government’s passport bill; M will express his approval to E, Oct 4).",307,checked,,Letter,Liebknecht_Wilhelm,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_34_3221,1867,3221,67:34,SEPTEMBER,34. Marx in Manchester.,34,,Sep,13,checked,Sep,16,"M goes to Manchester with Paul Lafargue, to stay at E’s. M&E discuss how to get press notices of Capital pubd.",110,checked,checked,"Travel,In-Person Meeting",Lafargue_Paul,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_129
67_35_3222,1867,3222,67:35,OCTOBER,35. IWMA.,35,,Oct,,,,,"GC sessions: M attends all four—Oct 1, 8, 22, 29. ",50,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_35_3223,1867,3223,67:35,OCTOBER,35. IWMA.,35,,Oct,1,,,,At GC: Fox postpones his attack on Eccarius. and M accordingly postpones his counterattack [«— :32J.,100,checked,,Group Meeting,"Fox_Peter,Eccarius_Georg Johann",IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_35_3224,1867,3224,67:35,OCTOBER,35. IWMA.,35,,Oct,8,,,,"At GC: Fox finally makes his attack on Eccarius. attacking M as well; after the discussion, on M’s proposal no action is taken against Eccarius; but M is privately glad that Eccarius has been hauled over the coals for his Times articles.",237,checked,,Group Meeting,"Eccarius_Georg Johann,Fox_Peter",IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_35_6548,1867,6548,67:35,OCTOBER,35. IWMA.,35,,Oct,8,,,,M reports on Liebknecht’s election and his maiden speech [«-:33). ,66,checked,,Group Meeting,,IWMA,Liebknecht_Wilhelm,,,,,,,,,,,,,,,,,,,,,,,
67_35_3225,1867,3225,67:35,OCTOBER,35. IWMA.,35,,Oct,22,,,,At GC: M reads excerpts from Liebknecht’s Oct 17 speech at the North German Reichstag attacking the standing army and Bismarck’s policy in the “Luxemburg affair.’’ (Liebknecht’s speech is pubd in Bee-Hive on Oct 26 along with the GC Minutes.),242,checked,,Group Meeting,,IWMA,"Liebknecht_Wilhelm,Bismarck_Otto von",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_35_3226,1867,3226,67:35,OCTOBER,35. IWMA.,35,,Oct,29,,,,At GC: M attends; no participation recorded.,44,checked,,Group Meeting,,IWMA,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_36_3227,1867,3227,67:36,OCTOBER,36. German Movement.,36,checked,Oct,8,,,,"Liebknecht asks M for info on the powers of English parliamentary commissions, since he plans to propose a commission of inquiry into workers’ conditions in Germany. ",166,checked,,Letter,Liebknecht_Wilhelm,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_36_3228,1867,3228,67:36,OCTOBER,36. German Movement.,36,,Oct,19,,,,"Requested by M, Collet sends materials on this subject.",55,checked,,"Letter,Reading/Study","Collet_Collet Dobson,Liebknecht_Wilhelm",,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_36_3229,1867,3229,67:36,OCTOBER,36. German Movement.,36,,Oct,CD,,,,"M sends Liebknecht info in answer to his request, plus some English parliamentary acts.",87,checked,,Letter,Liebknecht_Wilhelm,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_37_3230,1867,3230,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,3,,,,"Since Bakunin does not acknowledge receipt of Capital [«- :31 j, Mrs. M writes J. P. Becker for his address.",108,,,Letter,"Becker_Johann Philipp,Bakunin_Mikhail,Marx_Eleanor",,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,M_129
67_37_3231,1867,3231,67:37,OCTOBER,37.    Political Affairs.,37,checked,Oct,5,,,,"To supply Vorbote with an article, M being ill, Mrs. M writes a reportorial letter to the editor, J. P. Becker, on the Lausanne Congress, the Geneva Peace Congress, and the publ of Capital; it is pubd in the Oct issue.",218,checked,,"Letter,Publication",Becker_Johann Philipp,,,,,,,Capital,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_37_3233,1867,3233,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,8,,,,"Juch sends M an article by Beta (Bettziech) which attacks Juch and also M, and asks help in answering it. M writes Juch only a few lines (cf M to E, Oct 14). ",158,checked,,Letter,Juch_Ernst,,Bettziech_Heinrich,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_37_3234,1867,3234,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,17,,,,"Hermann Meyer, returning to America, visits M. ",47,checked,,In-Person Meeting,Meyer_Hermann,,,,,,,,,,,checked,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
67_37_3235,1867,3235,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,24,,,,"The German tanner Joseph Dietzgen, now working in St. Petersburg, sends M a long letter expressing admiration for M’s writing and setting forth his own materialist views in philosophy (—► :42).",193,checked,,Letter,Dietzgen_Joseph,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_37_3236,1867,3236,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,27,,Oct,28,"M is urged by Maughan, an old Owenite. to be active in the Free Thought movement and combat Bradlaugh’s influence; M politely declines.",135,checked,,Letter,Maughan,,"Owen_Robert,Bradlaugh_Charles",,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_37_3232,1867,3232,67:37,OCTOBER,37.    Political Affairs.,37,,Oct,A,,,,"At Borkheim’s request, M arranges (Oct 4) to have Lafargue revise the language of Borkheim’s speech at the Geneva Peace Congress (which has just been pubd as a pamphlet, Ma perle devant Je Congräs de Gendve); but soon M explains (in a letter to Kugelmann, Oct 11) the danger, already visible, that the silly pamphlet will be ascribed to him (M) by malicious enemies; Vogt has already done so. (Bakunin will soon do worse.)",422,checked,,Letter,"Borkheim_Sigismund Ludwig,Lafargue_Paul,Kugelmann_Ludwig",,"Vogt_Karl,Bakunin_Mikhail",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
67_38_3237,1867,3237,67:38,OCTOBER,38.    Capital.,38,,Oct,10,,,-12,"M&E correspond with each other, and both with Kugelmann, on how to break through the silent treatment of Capital in the press and get notices into papers. ",155,checked,checked,Letter,Kugelmann_Ludwig,,,,,,,Capital,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_129
67_38_3238,1867,3238,67:38,OCTOBER,38.    Capital.,38,,Oct,12,,,,"E writes two reviews for publ, one for Zukunft (#E696), pubd Oct 30 in shortened and distorted form, and one for the Rheinische Ztg (#E695), which is not pubd. ",160,,checked,"Writing,Publication",,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
67_38_3239,1867,3239,67:38,OCTOBER,38.    Capital.,38,,Oct,22,,,,E writes a review for Elberfclder Ztg (#E691); pubd Nov 2.,58,,checked,"Writing,Publication",,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
